customer_id,ages,genders,marital_status,no_of_childrens,education_Level,annual_income,number_of_accounts,total_credit_line
8382338,36,Male,1,0,1,66976.0,2,13395.2
2457804,61,Male,1,1,1,77376.0,3,23212.800000000003
7658631,23,Female,1,1,2,82368.0,3,24710.399999999998
8829203,60,Female,1,0,1,76960.0,2,15392.0
7677417,71,Male,1,3,0,60736.0,5,30368.0
4436079,52,Male,0,1,3,115232.0,2,23046.4
9226987,29,Female,0,0,1,64064.0,1,6406.4
9734846,37,Female,1,2,3,108992.0,4,43596.8
5560069,45,Female,1,1,3,112320.0,3,33696.0
8483437,52,Female,0,1,3,115232.0,2,23046.4
5160519,65,Male,0,3,1,79040.0,4,31616.0
8556102,71,Female,1,2,2,102336.0,4,40934.4
4496427,42,Male,1,2,2,90272.0,4,36108.8
1132535,73,Male,0,1,1,82368.0,2,16473.6
5307122,37,Female,1,0,2,88192.0,2,17638.4
9114444,62,Male,0,2,1,77792.0,3,23337.6
8630141,56,Female,1,1,1,75296.0,3,22588.800000000003
8165858,31,Male,1,1,1,64896.0,3,19468.800000000003
9578122,33,Female,0,0,1,65728.0,1,6572.8
7564732,76,Female,1,0,2,104416.0,2,20883.2
3040800,35,Male,1,1,1,66560.0,3,19968.0
5907690,62,Female,0,2,0,56992.0,3,17097.6
1583234,77,Male,0,2,1,84032.0,3,25209.600000000002
6417097,24,Male,1,0,1,61984.0,2,12396.8
5435160,56,Female,0,1,1,75296.0,2,15059.2
6600381,26,Female,1,2,0,42016.0,4,16806.4
8861529,64,Male,0,0,3,120224.0,1,12022.4
3916867,33,Male,1,0,2,86528.0,2,17305.6
6066233,67,Female,0,3,3,121472.0,4,48588.8
4418593,57,Female,1,3,2,96512.0,5,48256.0
7978115,57,Female,1,1,1,75712.0,3,22713.6
8568879,49,Male,0,2,2,93184.0,3,27955.199999999997
9701719,39,Male,0,1,1,68224.0,2,13644.8
4463469,71,Male,1,0,2,102336.0,2,20467.2
1058968,38,Female,1,1,1,67808.0,3,20342.4
8956269,48,Female,0,2,1,71968.0,3,21590.4
9713425,54,Female,1,1,2,95264.0,3,28579.199999999997
6221780,29,Male,0,0,3,105664.0,1,10566.4
7121526,38,Female,1,0,1,67808.0,2,13561.6
1450957,49,Female,1,3,1,72384.0,5,36192.0
4917904,54,Male,1,2,1,74464.0,4,29785.6
5546947,33,Male,1,2,2,86528.0,4,34611.2
3970924,38,Male,1,0,1,67808.0,2,13561.6
7292785,61,Male,0,1,1,77376.0,2,15475.2
5398853,72,Female,1,3,3,123552.0,5,61776.0
5212275,25,Female,1,2,1,62400.0,4,24960.0
8679543,47,Female,0,3,2,92352.0,4,36940.8
8621662,62,Female,1,1,2,98592.0,3,29577.600000000002
6250157,53,Female,1,0,2,94848.0,2,18969.6
8806957,48,Female,1,3,1,71968.0,5,35984.0
3950732,36,Female,0,2,1,66976.0,3,20092.800000000003
5029373,44,Female,0,1,2,91104.0,2,18220.8
4611282,69,Female,1,1,1,80704.0,3,24211.199999999997
5227860,68,Male,1,0,1,80288.0,2,16057.6
9343153,74,Female,0,3,1,82784.0,4,33113.6
1925303,21,Male,1,1,2,81536.0,3,24460.800000000003
9263647,57,Female,0,1,0,54912.0,2,10982.4
1627516,36,Female,0,0,1,66976.0,1,6697.6
2700174,75,Male,0,1,2,104000.0,2,20800.0
7189145,32,Male,1,3,3,106912.0,5,53456.0
3267686,54,Female,0,2,1,74464.0,3,22339.199999999997
4510106,20,Female,0,2,1,60320.0,3,18096.0
8914797,34,Female,1,0,0,45344.0,2,9068.8
8931040,67,Female,0,0,0,59072.0,1,5907.2
9903862,41,Female,1,3,1,69056.0,5,34528.0
8679038,77,Male,1,1,2,104832.0,3,31449.600000000002
7421331,36,Female,1,0,2,87776.0,2,17555.2
8300117,63,Female,0,1,1,78208.0,2,15641.6
7304693,33,Male,1,1,1,65728.0,3,19718.4
2255015,47,Male,0,3,1,71552.0,4,28620.8
5750588,48,Female,0,1,2,92768.0,2,18553.6
2908750,70,Female,0,2,1,81120.0,3,24336.0
5688997,47,Female,0,0,1,71552.0,1,7155.2
9968467,71,Female,0,1,2,102336.0,2,20467.2
6361056,31,Female,1,0,1,64896.0,2,12979.2
8343372,77,Female,0,2,2,104832.0,3,31449.600000000002
2572557,20,Female,1,3,1,60320.0,5,30160.0
5871305,66,Female,1,2,3,121056.0,4,48422.4
2075092,66,Female,1,1,2,100256.0,3,30076.800000000003
4288890,61,Male,1,1,2,98176.0,3,29452.800000000003
9237135,62,Male,1,4,0,56992.0,6,34195.2
3308693,76,Male,1,0,1,83616.0,2,16723.2
7263115,24,Male,1,0,2,82784.0,2,16556.8
5233219,25,Female,0,0,3,104000.0,1,10400.0
7580588,72,Female,0,1,1,81952.0,2,16390.4
5342980,37,Male,0,1,0,46592.0,2,9318.4
2077652,52,Female,0,4,1,73632.0,5,36816.0
1629466,61,Male,0,1,2,98176.0,2,19635.2
7146046,49,Male,1,4,3,113984.0,6,68390.4
9226990,79,Female,1,3,2,105664.0,5,52832.0
4110456,30,Male,0,2,2,85280.0,3,25584.0
2766734,23,Male,0,0,1,61568.0,1,6156.8
4208640,70,Female,0,0,2,101920.0,1,10192.0
7325180,65,Male,1,3,1,79040.0,5,39520.0
3252281,61,Female,1,1,1,77376.0,3,23212.800000000003
7750981,54,Male,0,4,2,95264.0,5,47632.0
2396098,74,Male,1,2,1,82784.0,4,33113.6
2452972,78,Male,1,0,2,105248.0,2,21049.6
4409415,71,Male,1,3,2,102336.0,5,51168.0
5671161,41,Female,0,3,3,110656.0,4,44262.4
2136414,69,Female,1,3,2,101504.0,5,50752.0
5216800,76,Female,1,1,2,104416.0,3,31324.800000000003
9808597,54,Female,1,2,1,74464.0,4,29785.6
8608539,41,Female,1,3,2,89856.0,5,44928.0
7701059,27,Female,1,0,2,84032.0,2,16806.4
4155985,69,Male,1,1,2,101504.0,3,30451.199999999997
8784302,37,Female,0,2,1,67392.0,3,20217.6
9000353,30,Female,1,0,2,85280.0,2,17056.0
1472601,54,Male,1,1,2,95264.0,3,28579.199999999997
9647899,23,Female,1,0,2,82368.0,2,16473.6
9951845,46,Female,0,4,3,112736.0,5,56368.0
5561779,75,Male,1,0,2,104000.0,2,20800.0
7935268,32,Male,1,0,0,44512.0,2,8902.4
5110668,32,Female,1,1,1,65312.0,3,19593.6
9654069,66,Female,0,1,3,121056.0,2,24211.2
5203516,22,Female,0,2,1,61152.0,3,18345.6
1189479,49,Male,0,2,1,72384.0,3,21715.199999999997
3324360,47,Female,0,0,2,92352.0,1,9235.2
6065642,51,Male,0,1,2,94016.0,2,18803.2
1190332,25,Male,1,1,3,104000.0,3,31200.0
8138269,45,Female,0,1,1,70720.0,2,14144.0
4302716,67,Female,1,1,1,79872.0,3,23961.6
1296124,30,Female,1,2,1,64480.0,4,25792.0
1237969,61,Female,1,2,3,118976.0,4,47590.4
1929029,79,Female,1,3,1,84864.0,5,42432.0
2084554,68,Male,1,0,0,59488.0,2,11897.6
9468560,40,Male,1,3,1,68640.0,5,34320.0
3252455,48,Female,1,1,1,71968.0,3,21590.4
8136378,35,Female,0,0,1,66560.0,1,6656.0
2094946,55,Female,1,2,3,116480.0,4,46592.0
6638865,29,Female,1,1,3,105664.0,3,31699.199999999997
6403168,34,Male,1,3,1,66144.0,5,33072.0
8662168,59,Male,1,2,1,76544.0,4,30617.6
9579019,67,Female,1,3,2,100672.0,5,50336.0
9937352,57,Male,1,3,1,75712.0,5,37856.0
4947096,33,Male,1,0,2,86528.0,2,17305.6
4000178,27,Male,0,2,1,63232.0,3,18969.6
4615027,23,Female,0,1,1,61568.0,2,12313.6
9062527,63,Female,0,2,2,99008.0,3,29702.399999999998
7753816,76,Female,1,2,0,62816.0,4,25126.4
4758528,40,Male,1,3,2,89440.0,5,44720.0
1918747,55,Female,0,2,1,74880.0,3,22464.0
1871710,73,Female,1,4,1,82368.0,6,49420.799999999996
6530971,74,Male,0,1,1,82784.0,2,16556.8
8916819,78,Female,0,1,2,105248.0,2,21049.6
4976073,75,Female,1,1,1,83200.0,3,24960.0
7163681,35,Male,0,1,2,87360.0,2,17472.0
8338886,60,Female,0,3,2,97760.0,4,39104.0
9111690,67,Female,1,1,2,100672.0,3,30201.600000000002
2057557,25,Male,1,1,2,83200.0,3,24960.0
1390496,77,Male,1,0,2,104832.0,2,20966.4
4001619,62,Male,0,0,1,77792.0,1,7779.2
5471926,45,Male,0,2,1,70720.0,3,21216.0
1144564,73,Female,0,2,2,103168.0,3,30950.399999999998
2376087,70,Male,1,0,1,81120.0,2,16224.0
5940094,43,Male,0,3,1,69888.0,4,27955.2
5724722,51,Male,1,0,1,73216.0,2,14643.2
5265080,33,Male,1,3,1,65728.0,5,32864.0
4236159,40,Female,0,1,1,68640.0,2,13728.0
9559413,22,Female,1,0,1,61152.0,2,12230.4
7783670,69,Female,0,2,1,80704.0,3,24211.199999999997
1720841,54,Female,1,4,1,74464.0,6,44678.399999999994
8708174,41,Female,1,0,1,69056.0,2,13811.2
7428472,73,Female,0,2,1,82368.0,3,24710.399999999998
5344059,65,Male,1,3,1,79040.0,5,39520.0
8369344,43,Female,0,1,2,90688.0,2,18137.6
1728686,69,Male,1,1,1,80704.0,3,24211.199999999997
6166055,28,Male,1,0,1,63648.0,2,12729.6
6294854,37,Female,1,2,1,67392.0,4,26956.8
5348436,53,Male,1,2,1,74048.0,4,29619.2
8515033,20,Female,1,0,1,60320.0,2,12064.0
9805113,61,Male,1,2,1,77376.0,4,30950.4
1332048,45,Female,1,1,1,70720.0,3,21216.0
7628940,33,Female,0,0,2,86528.0,1,8652.8
6484552,35,Male,1,3,0,45760.0,5,22880.0
8833912,61,Female,1,2,2,98176.0,4,39270.4
6340910,60,Female,0,0,2,97760.0,1,9776.0
2398674,22,Male,0,1,1,61152.0,2,12230.4
5130749,21,Male,1,3,2,81536.0,5,40768.0
4875852,78,Female,0,1,1,84448.0,2,16889.6
2109838,22,Female,1,1,1,61152.0,3,18345.6
9476630,32,Female,1,0,1,65312.0,2,13062.4
3397331,76,Female,1,1,1,83616.0,3,25084.800000000003
8332221,56,Female,0,2,1,75296.0,3,22588.800000000003
1281585,56,Male,1,3,1,75296.0,5,37648.0
5040377,26,Male,1,0,2,83616.0,2,16723.2
4964611,58,Female,1,0,0,55328.0,2,11065.6
8533072,59,Female,1,0,2,97344.0,2,19468.8
1636967,78,Male,1,2,1,84448.0,4,33779.2
1696354,32,Male,1,2,3,106912.0,4,42764.8
5639450,39,Female,1,1,1,68224.0,3,20467.199999999997
8660811,54,Female,1,1,1,74464.0,3,22339.199999999997
3481562,37,Female,0,0,1,67392.0,1,6739.2
4255883,46,Male,0,1,3,112736.0,2,22547.2
7186148,70,Female,1,3,3,122720.0,5,61360.0
2159234,38,Female,1,0,1,67808.0,2,13561.6
1983024,22,Male,0,2,2,81952.0,3,24585.600000000002
6497742,45,Male,0,1,1,70720.0,2,14144.0
4402316,47,Female,0,2,1,71552.0,3,21465.6
1928711,36,Female,0,0,2,87776.0,1,8777.6
2652554,78,Female,0,2,1,84448.0,3,25334.399999999998
2153567,36,Female,0,2,1,66976.0,3,20092.800000000003
4005764,80,Female,1,1,1,85280.0,3,25584.0
8321703,60,Male,0,1,2,97760.0,2,19552.0
2096290,52,Female,1,1,1,73632.0,3,22089.6
6977311,78,Male,1,2,0,63648.0,4,25459.2
2635759,29,Female,1,1,3,105664.0,3,31699.199999999997
3175306,57,Male,1,2,2,96512.0,4,38604.8
4838040,62,Male,0,2,3,119392.0,3,35817.600000000006
7899902,25,Female,1,1,1,62400.0,3,18720.0
7134982,41,Male,1,3,2,89856.0,5,44928.0
1218078,72,Female,1,4,1,81952.0,6,49171.200000000004
4672324,71,Female,1,1,0,60736.0,3,18220.800000000003
8607319,70,Male,1,0,1,81120.0,2,16224.0
9168876,32,Male,1,0,2,86112.0,2,17222.4
6680253,50,Male,0,3,1,72800.0,4,29120.0
6694962,75,Female,1,2,3,124800.0,4,49920.0
7926443,30,Male,1,1,1,64480.0,3,19344.0
7130014,68,Male,0,1,2,101088.0,2,20217.6
8072150,40,Male,1,1,0,47840.0,3,14352.0
9771904,65,Male,1,3,2,99840.0,5,49920.0
9514256,58,Female,0,3,2,96928.0,4,38771.2
8645690,46,Male,1,2,2,91936.0,4,36774.4
8175922,73,Male,0,2,1,82368.0,3,24710.399999999998
2689947,21,Male,0,0,0,39936.0,1,3993.6
1810787,58,Female,0,2,1,76128.0,3,22838.4
4092348,72,Female,1,1,1,81952.0,3,24585.600000000002
6089944,62,Male,1,4,1,77792.0,6,46675.2
8994143,78,Male,1,1,3,126048.0,3,37814.399999999994
6602469,38,Female,0,1,0,47008.0,2,9401.6
2166608,20,Female,1,0,0,39520.0,2,7904.0
3292435,54,Male,0,2,1,74464.0,3,22339.199999999997
3059148,57,Male,1,4,1,75712.0,6,45427.2
6663205,65,Female,1,2,1,79040.0,4,31616.0
7482165,47,Female,1,2,1,71552.0,4,28620.8
3274746,53,Male,1,1,0,53248.0,3,15974.400000000001
3186562,26,Female,1,0,2,83616.0,2,16723.2
8443209,73,Female,1,1,1,82368.0,3,24710.399999999998
7777242,71,Male,1,3,1,81536.0,5,40768.0
7713379,48,Female,0,3,2,92768.0,4,37107.2
7676733,42,Female,1,1,0,48672.0,3,14601.599999999999
1141936,40,Female,1,0,1,68640.0,2,13728.0
7645380,73,Female,0,3,0,61568.0,4,24627.2
3006589,43,Male,1,1,1,69888.0,3,20966.4
8411494,36,Female,1,0,1,66976.0,2,13395.2
4844782,48,Male,1,1,1,71968.0,3,21590.4
3196484,44,Male,1,1,1,70304.0,3,21091.199999999997
9883056,73,Male,0,2,2,103168.0,3,30950.399999999998
5139743,62,Male,0,1,2,98592.0,2,19718.4
3755244,44,Male,0,3,1,70304.0,4,28121.6
5228018,28,Female,1,1,1,63648.0,3,19094.4
5591658,55,Female,0,1,1,74880.0,2,14976.0
9250258,49,Male,1,1,1,72384.0,3,21715.199999999997
9975050,49,Male,1,3,1,72384.0,5,36192.0
6180190,28,Male,1,0,2,84448.0,2,16889.6
4757537,66,Female,0,2,2,100256.0,3,30076.800000000003
6670119,72,Female,1,2,1,81952.0,4,32780.8
5793089,47,Male,0,1,2,92352.0,2,18470.4
7677094,51,Male,1,4,2,94016.0,6,56409.600000000006
1808819,27,Female,1,1,2,84032.0,3,25209.600000000002
9433859,40,Female,1,3,1,68640.0,5,34320.0
4461594,61,Male,0,0,2,98176.0,1,9817.6
8926491,48,Female,1,0,1,71968.0,2,14393.6
6870147,69,Female,0,3,0,59904.0,4,23961.6
9464218,34,Male,1,1,1,66144.0,3,19843.199999999997
6607655,71,Female,0,4,3,123136.0,5,61568.0
8861522,30,Male,0,2,2,85280.0,3,25584.0
9695981,73,Male,1,4,0,61568.0,6,36940.8
4105312,31,Female,0,0,2,85696.0,1,8569.6
2209359,24,Female,1,0,0,41184.0,2,8236.8
9011618,31,Male,1,0,2,85696.0,2,17139.2
3491022,44,Male,1,1,0,49504.0,3,14851.199999999999
1133026,61,Female,1,4,2,98176.0,6,58905.600000000006
7644863,44,Female,1,3,0,49504.0,5,24752.0
9874257,73,Female,1,1,1,82368.0,3,24710.399999999998
1031719,40,Female,0,0,3,110240.0,1,11024.0
2849780,72,Male,0,1,2,102752.0,2,20550.4
2911260,70,Male,0,3,1,81120.0,4,32448.0
4381024,43,Male,1,3,3,111488.0,5,55744.0
4469934,34,Female,0,0,1,66144.0,1,6614.4
4691583,46,Female,1,4,2,91936.0,6,55161.600000000006
6157461,64,Male,0,2,1,78624.0,3,23587.199999999997
4383504,43,Male,0,0,1,69888.0,1,6988.8
8559658,39,Male,0,3,1,68224.0,4,27289.6
3843650,28,Female,1,1,2,84448.0,3,25334.399999999998
5818172,71,Male,1,1,1,81536.0,3,24460.800000000003
5039109,79,Male,1,0,0,64064.0,2,12812.8
9005258,48,Male,1,3,1,71968.0,5,35984.0
5346223,28,Male,1,0,2,84448.0,2,16889.6
1796199,22,Female,1,1,0,40352.0,3,12105.599999999999
7690058,66,Female,0,3,1,79456.0,4,31782.4
2639308,42,Male,0,3,1,69472.0,4,27788.8
6249905,43,Female,1,2,1,69888.0,4,27955.2
9798642,71,Male,1,0,2,102336.0,2,20467.2
3798564,49,Male,1,2,2,93184.0,4,37273.6
7728623,57,Male,1,0,1,75712.0,2,15142.4
7025292,35,Male,1,1,0,45760.0,3,13728.0
3301629,68,Female,1,2,0,59488.0,4,23795.2
4694918,32,Female,0,1,0,44512.0,2,8902.4
5308446,29,Male,0,0,0,43264.0,1,4326.4
4827826,72,Male,1,3,3,123552.0,5,61776.0
7027651,76,Male,1,2,1,83616.0,4,33446.4
3185130,37,Female,1,1,2,88192.0,3,26457.600000000002
7099750,32,Male,1,0,1,65312.0,2,13062.4
9043373,46,Male,0,1,1,71136.0,2,14227.2
7530698,22,Female,1,0,1,61152.0,2,12230.4
3895501,65,Female,1,2,2,99840.0,4,39936.0
9772283,67,Female,1,1,3,121472.0,3,36441.600000000006
4078823,58,Female,1,2,1,76128.0,4,30451.2
3823363,54,Female,1,1,2,95264.0,3,28579.199999999997
4382007,47,Male,0,2,1,71552.0,3,21465.6
8920016,64,Male,0,0,2,99424.0,1,9942.4
7526561,34,Female,1,0,1,66144.0,2,13228.8
9575191,66,Female,1,2,2,100256.0,4,40102.4
7860604,33,Male,0,0,1,65728.0,1,6572.8
9590928,42,Male,1,4,1,69472.0,6,41683.2
6263576,40,Male,1,1,2,89440.0,3,26832.0
2080802,60,Female,0,3,3,118560.0,4,47424.0
2263089,42,Female,0,1,1,69472.0,2,13894.4
6520643,61,Female,0,3,1,77376.0,4,30950.4
6631385,54,Male,0,2,1,74464.0,3,22339.199999999997
3990391,59,Female,0,2,2,97344.0,3,29203.199999999997
8206301,41,Female,1,3,0,48256.0,5,24128.0
4499627,68,Female,0,3,2,101088.0,4,40435.2
1986171,34,Female,0,0,0,45344.0,1,4534.4
4075946,68,Male,1,3,2,101088.0,5,50544.0
1353680,72,Male,1,2,1,81952.0,4,32780.8
4159163,24,Female,1,0,2,82784.0,2,16556.8
7806286,57,Female,1,2,1,75712.0,4,30284.8
5842614,44,Female,1,2,1,70304.0,4,28121.6
4943235,40,Female,1,0,3,110240.0,2,22048.0
3405175,38,Female,1,0,2,88608.0,2,17721.6
1892502,62,Female,1,3,0,56992.0,5,28496.0
7173670,39,Female,0,0,1,68224.0,1,6822.4
6242031,64,Male,1,3,1,78624.0,5,39312.0
3715360,60,Female,1,4,2,97760.0,6,58656.0
4772265,72,Male,1,2,0,61152.0,4,24460.8
2387488,21,Male,0,3,1,60736.0,4,24294.4
5375865,76,Male,1,2,1,83616.0,4,33446.4
4314977,44,Male,0,3,0,49504.0,4,19801.6
3467059,21,Female,1,1,2,81536.0,3,24460.800000000003
7191560,52,Female,0,3,1,73632.0,4,29452.8
9801304,57,Male,1,3,2,96512.0,5,48256.0
8514151,22,Male,0,0,3,102752.0,1,10275.2
6252092,49,Female,0,3,1,72384.0,4,28953.6
8293542,52,Female,1,1,2,94432.0,3,28329.600000000002
2423569,55,Female,1,3,1,74880.0,5,37440.0
8515437,25,Female,1,0,1,62400.0,2,12480.0
8027613,53,Male,1,3,2,94848.0,5,47424.0
2250249,45,Female,1,0,3,112320.0,2,22464.0
8897350,36,Female,1,1,2,87776.0,3,26332.800000000003
3018441,69,Female,0,2,1,80704.0,3,24211.199999999997
8636662,74,Female,1,2,2,103584.0,4,41433.6
4120065,40,Female,1,0,0,47840.0,2,9568.0
3781709,59,Male,1,0,1,76544.0,2,15308.8
7353175,49,Female,1,3,1,72384.0,5,36192.0
2153962,61,Female,1,3,2,98176.0,5,49088.0
8920773,47,Female,0,2,1,71552.0,3,21465.6
7520999,49,Female,1,2,1,72384.0,4,28953.6
8667720,51,Female,1,2,1,73216.0,4,29286.4
5608566,80,Female,0,1,1,85280.0,2,17056.0
1105271,76,Male,0,3,1,83616.0,4,33446.4
4983019,40,Male,0,0,1,68640.0,1,6864.0
6833815,54,Male,0,3,3,116064.0,4,46425.6
3618131,47,Male,0,0,1,71552.0,1,7155.2
7119903,34,Male,1,0,1,66144.0,2,13228.8
5326246,60,Female,1,0,1,76960.0,2,15392.0
5778685,59,Female,1,2,1,76544.0,4,30617.6
2629722,39,Male,1,0,1,68224.0,2,13644.8
8332033,79,Male,0,2,2,105664.0,3,31699.199999999997
7251270,39,Male,1,2,2,89024.0,4,35609.6
1913370,38,Female,1,1,2,88608.0,3,26582.399999999998
1024977,76,Male,1,1,2,104416.0,3,31324.800000000003
1750540,34,Female,0,0,1,66144.0,1,6614.4
9669207,58,Female,0,1,0,55328.0,2,11065.6
1796327,68,Male,1,2,1,80288.0,4,32115.2
3092837,31,Male,0,2,1,64896.0,3,19468.800000000003
7279173,26,Male,1,1,2,83616.0,3,25084.800000000003
4158334,29,Male,1,0,2,84864.0,2,16972.8
3617802,23,Female,1,1,2,82368.0,3,24710.399999999998
2593815,37,Female,1,0,2,88192.0,2,17638.4
2835318,61,Male,0,0,2,98176.0,1,9817.6
1620746,54,Male,0,3,2,95264.0,4,38105.6
4686990,20,Male,0,2,1,60320.0,3,18096.0
6168502,66,Male,1,0,3,121056.0,2,24211.2
7953744,43,Male,1,0,0,49088.0,2,9817.6
8385183,58,Male,1,1,2,96928.0,3,29078.399999999998
4792077,30,Male,1,1,1,64480.0,3,19344.0
9836101,76,Male,1,1,2,104416.0,3,31324.800000000003
7759875,48,Female,0,1,1,71968.0,2,14393.6
4714789,24,Male,0,1,2,82784.0,2,16556.8
7673098,30,Male,1,2,1,64480.0,4,25792.0
9959215,75,Male,1,1,2,104000.0,3,31200.0
4814186,39,Male,0,1,2,89024.0,2,17804.8
4750703,27,Female,1,3,0,42432.0,5,21216.0
1846005,63,Female,1,2,2,99008.0,4,39603.2
4641936,40,Male,1,0,1,68640.0,2,13728.0
6528905,64,Male,1,2,1,78624.0,4,31449.6
1879221,41,Female,1,4,2,89856.0,6,53913.600000000006
8675083,51,Female,1,1,1,73216.0,3,21964.800000000003
1923588,56,Male,0,1,0,54496.0,2,10899.2
3446160,34,Female,1,0,0,45344.0,2,9068.8
9145476,32,Female,1,1,1,65312.0,3,19593.6
6410100,39,Female,1,0,0,47424.0,2,9484.8
9025545,41,Male,0,4,1,69056.0,5,34528.0
1192183,34,Male,1,0,1,66144.0,2,13228.8
7006191,33,Male,1,2,1,65728.0,4,26291.2
9770123,67,Male,1,0,2,100672.0,2,20134.4
4507311,47,Male,1,2,1,71552.0,4,28620.8
9889233,38,Female,1,1,1,67808.0,3,20342.4
2959668,59,Male,1,2,0,55744.0,4,22297.6
9101391,47,Male,1,2,2,92352.0,4,36940.8
6417469,29,Female,0,2,1,64064.0,3,19219.199999999997
4451317,48,Male,1,2,1,71968.0,4,28787.2
6842336,36,Female,1,3,1,66976.0,5,33488.0
8279894,34,Male,0,1,1,66144.0,2,13228.8
9425276,38,Male,1,1,1,67808.0,3,20342.4
8738649,34,Female,0,1,0,45344.0,2,9068.8
7899873,67,Female,0,3,1,79872.0,4,31948.8
1505570,49,Male,0,0,1,72384.0,1,7238.4
6512735,34,Female,0,0,1,66144.0,1,6614.4
9150586,68,Male,1,2,3,121888.0,4,48755.2
5747712,33,Female,0,1,1,65728.0,2,13145.6
9934369,60,Male,0,1,1,76960.0,2,15392.0
3303331,47,Male,0,2,1,71552.0,3,21465.6
9305912,40,Male,1,1,1,68640.0,3,20592.0
6704018,65,Male,1,2,1,79040.0,4,31616.0
9020274,63,Male,1,4,2,99008.0,6,59404.799999999996
6645468,75,Male,1,2,2,104000.0,4,41600.0
7663623,50,Male,0,1,1,72800.0,2,14560.0
1866736,67,Female,1,0,1,79872.0,2,15974.4
8629198,45,Male,1,1,1,70720.0,3,21216.0
7560915,24,Female,1,1,1,61984.0,3,18595.199999999997
6053099,29,Male,0,0,0,43264.0,1,4326.4
7531535,67,Female,1,0,2,100672.0,2,20134.4
2243630,67,Male,1,1,0,59072.0,3,17721.6
8724263,22,Male,1,1,1,61152.0,3,18345.6
1028365,68,Male,1,2,1,80288.0,4,32115.2
9640896,59,Male,1,1,1,76544.0,3,22963.199999999997
7264838,56,Male,0,2,1,75296.0,3,22588.800000000003
8190673,44,Male,0,1,3,111904.0,2,22380.8
2316168,33,Male,1,0,1,65728.0,2,13145.6
8225843,39,Male,1,0,2,89024.0,2,17804.8
6815607,47,Male,0,2,3,113152.0,3,33945.600000000006
4648632,30,Male,1,1,2,85280.0,3,25584.0
1012688,61,Male,0,3,2,98176.0,4,39270.4
5348270,57,Female,1,4,1,75712.0,6,45427.2
6779736,43,Male,0,2,2,90688.0,3,27206.399999999998
2211032,37,Female,1,3,2,88192.0,5,44096.0
5387535,62,Female,1,1,1,77792.0,3,23337.6
2951941,56,Male,1,1,1,75296.0,3,22588.800000000003
8010108,45,Male,1,2,2,91520.0,4,36608.0
7339957,27,Male,0,2,1,63232.0,3,18969.6
6034935,50,Female,0,2,0,52000.0,3,15600.0
4431285,56,Female,1,2,1,75296.0,4,30118.4
6545350,67,Female,0,1,0,59072.0,2,11814.4
4781713,44,Male,0,2,1,70304.0,3,21091.199999999997
2745800,54,Female,1,1,1,74464.0,3,22339.199999999997
6600963,38,Female,0,0,1,67808.0,1,6780.8
1195288,20,Female,0,2,2,81120.0,3,24336.0
2843191,69,Male,1,1,1,80704.0,3,24211.199999999997
4803879,66,Male,0,3,1,79456.0,4,31782.4
7915203,37,Female,0,0,1,67392.0,1,6739.2
8213910,38,Female,1,2,2,88608.0,4,35443.2
2959153,48,Female,0,2,1,71968.0,3,21590.4
4911711,42,Female,1,1,0,48672.0,3,14601.599999999999
9578418,26,Male,1,1,1,62816.0,3,18844.800000000003
8400310,32,Female,0,0,0,44512.0,1,4451.2
9050978,79,Female,1,4,1,84864.0,6,50918.399999999994
8396862,31,Female,0,1,1,64896.0,2,12979.2
5079390,76,Female,1,1,0,62816.0,3,18844.800000000003
1627636,66,Female,0,0,1,79456.0,1,7945.6
1979175,36,Female,1,1,2,87776.0,3,26332.800000000003
2817314,45,Male,1,3,1,70720.0,5,35360.0
5941740,68,Male,0,1,1,80288.0,2,16057.6
3831172,72,Female,1,1,1,81952.0,3,24585.600000000002
1721406,45,Male,1,1,2,91520.0,3,27456.0
6567447,47,Male,1,4,2,92352.0,6,55411.200000000004
2608627,25,Male,0,0,3,104000.0,1,10400.0
4617798,59,Male,0,2,1,76544.0,3,22963.199999999997
9149264,57,Female,0,1,1,75712.0,2,15142.4
1817178,72,Male,1,1,0,61152.0,3,18345.6
5954731,31,Male,0,2,1,64896.0,3,19468.800000000003
8554910,59,Female,1,3,1,76544.0,5,38272.0
3065932,25,Female,0,0,2,83200.0,1,8320.0
6621090,27,Female,1,0,1,63232.0,2,12646.4
4165071,29,Male,0,0,2,84864.0,1,8486.4
6269998,69,Female,0,1,1,80704.0,2,16140.8
5012848,66,Female,0,1,3,121056.0,2,24211.2
7641626,52,Female,1,2,3,115232.0,4,46092.8
2106758,20,Male,1,0,2,81120.0,2,16224.0
5215445,44,Male,1,1,0,49504.0,3,14851.199999999999
1982742,27,Female,1,0,2,84032.0,2,16806.4
3214186,40,Female,1,1,2,89440.0,3,26832.0
1321773,39,Male,1,0,1,68224.0,2,13644.8
2694419,76,Male,0,2,1,83616.0,3,25084.800000000003
8645915,37,Female,0,1,1,67392.0,2,13478.4
9969210,42,Male,0,2,1,69472.0,3,20841.6
9589314,50,Female,1,1,1,72800.0,3,21840.0
6663820,27,Male,0,3,1,63232.0,4,25292.8
5970890,38,Male,1,0,2,88608.0,2,17721.6
6074526,27,Female,1,0,1,63232.0,2,12646.4
3444407,47,Male,0,2,1,71552.0,3,21465.6
8577465,79,Female,1,1,0,64064.0,3,19219.199999999997
3815553,36,Female,1,3,1,66976.0,5,33488.0
